policy,global_batch,phase,workers,batch_ms,input_wait_ms,gpu_step_ms
fixed_8,100,normal,8,6.361000000000061,0.22039999999989845,6.140600000000163
fixed_8,101,normal,8,30.729900000000754,0.15819999999955314,30.5717000000012
fixed_8,102,normal,8,6.478400000000661,0.2694999999999226,6.208900000000739
fixed_8,103,normal,8,13.050899999999643,0.1651999999996434,12.8857
fixed_8,104,normal,8,6.262800000000013,0.22450000000162618,6.038299999998387
fixed_8,105,normal,8,16.01729999999968,0.2382999999994695,15.77900000000021
fixed_8,106,normal,8,7.776999999999035,0.17019999999945412,7.606799999999581
fixed_8,107,normal,8,7.453899999999791,0.4783000000010418,6.9755999999987495
fixed_8,108,normal,8,9.290800000000488,0.1527000000010048,9.138099999999483
fixed_8,109,normal,8,11.648899999999074,0.15199999999992997,11.496899999999144
fixed_8,110,normal,8,6.421399999998911,0.5188999999994337,5.902499999999478
fixed_8,111,normal,8,9.777100000000871,0.14640000000021303,9.630700000000658
fixed_8,112,normal,8,6.35910000000095,0.20669999999967104,6.152400000001279
fixed_8,113,normal,8,20.969699999998426,0.3174999999995265,20.6521999999989
fixed_8,114,normal,8,12.161499999999492,3.46080000000093,8.700699999998562
fixed_8,115,normal,8,11.179300000000225,0.1564999999992267,11.022800000000998
fixed_8,116,normal,8,10.298999999999836,0.42000000000008697,9.878999999999749
fixed_8,117,normal,8,6.55859999999997,0.14929999999857557,6.409300000001394
fixed_8,118,normal,8,11.071399999998732,0.26669999999917593,10.804699999999556
fixed_8,119,normal,8,13.42689999999891,0.2081999999994366,13.218699999999473
fixed_8,120,normal,8,13.386099999999956,0.19099999999916406,13.195100000000792
fixed_8,121,normal,8,14.820999999999529,0.24389999999918643,14.577100000000343
fixed_8,122,normal,8,15.421200000000468,0.20359999999897127,15.217600000001497
fixed_8,123,normal,8,6.235699999999511,1.6727999999996968,4.562899999999814
fixed_8,124,normal,8,9.178500000000867,1.3977000000000572,7.780800000000809
fixed_8,125,normal,8,5.751599999999968,0.14239999999965391,5.609200000000314
fixed_8,126,normal,8,12.604299999999569,0.20199999999981344,12.402299999999755
fixed_8,127,normal,8,10.812500000000114,0.16289999999941074,10.649600000000703
fixed_8,128,normal,8,8.495599999999826,0.4249999999998977,8.070599999999928
fixed_8,129,normal,8,9.525800000000473,0.20360000000074763,9.322199999999725
fixed_8,130,normal,8,6.7094000000000875,0.2594000000009089,6.449999999999179
fixed_8,131,normal,8,12.104100000000173,0.3475000000001671,11.756600000000006
fixed_8,132,normal,8,12.871300000000474,0.5974999999995845,12.27380000000089
fixed_8,133,normal,8,7.55820000000007,0.22560000000027003,7.3325999999998
fixed_8,134,normal,8,11.276499999999245,0.2645999999995041,11.011899999999741
